Case ID,Activity,Start Date,End Date,Agent Position,Customer ID,Product,Service Type,Resource
Case 2812,Inbound Call,15.3.10 6:57,15.3.10 6:58,FL,Customer 2361,iPhone,Product Assistance,Henk
Case 2812,Inbound Call,15.3.10 7:35,15.3.10 7:42,FL,Customer 2361,iPhone,Product Assistance,Henk
Case 2814,Inbound Call,27.3.10 7:49,27.3.10 8:00,FL,Customer 2362,iPhone,Product Assistance,Johan
Case 2815,Inbound Call,20.3.10 7:43,20.3.10 7:44,FL,Customer 3,MacBook Pro,Product Assistance,David
Case 2816,Inbound Call,11.3.10 9:33,11.3.10 9:34,FL,Customer 2363,iPhone,Product Assistance,Jochem
Case 2819,Inbound Call,22.3.10 6:23,22.3.10 6:25,FL,Customer 2366,iPhone,Referred to Servicer,Henk
Case 2822,Inbound Call,20.3.10 17:51,20.3.10 17:56,FL,Customer 2369,iPhone,Referred to Servicer,Christian
Case 2823,Inbound Call,15.3.10 16:35,15.3.10 16:37,FL,Customer 2370,iPhone,Product Assistance,Barbara
Case 2823,Inbound Call,28.3.10 12:40,28.3.10 12:40,FL,Customer 2370,iPhone,Product Assistance,Richard
Case 2825,Inbound Call,21.3.10 11:54,21.3.10 11:55,FL,Customer 2372,iPhone,Referred to Servicer,Wil
Case 2826,Inbound Call,19.3.10 10:02,19.3.10 10:07,FL,Customer 2373,iPhone,Referred to Servicer,Harold
Case 2827,Inbound Call,4.3.10 8:28,4.3.10 8:35,FL,Customer 2374,iPhone,Referred to Servicer,Samuil
Case 2829,Inbound Call,26.3.10 9:48,26.3.10 9:50,FL,Customer 2376,MacBook Pro,Referred to Servicer,Wil
Case 2830,Inbound Call,11.3.10 16:21,11.3.10 16:23,FL,Customer 2377,MacBook Pro,Product Assistance,Christian
Case 2831,Inbound Call,27.3.10 14:33,27.3.10 14:34,FL,Customer 2378,iPhone,Product Assistance,Nancy
Case 2832,Inbound Call,18.3.10 16:02,18.3.10 16:04,FL,Customer 2379,iPhone,Product Assistance,Karen
Case 2833,Inbound Call,20.3.10 15:28,20.3.10 15:29,FL,Customer 2380,iPhone,Product Assistance,Karen
Case 2834,Inbound Call,28.3.10 9:47,28.3.10 9:58,FL,Customer 2381,iPhone,Referred to Servicer,Susi
Case 2835,Inbound Call,5.3.10 11:29,5.3.10 11:32,FL,Customer 2382,iPhone,Product Assistance,Richard
Case 2837,Inbound Call,28.3.10 16:28,28.3.10 16:31,FL,Customer 2384,iPhone,Product Assistance,Nancy
Case 2838,Inbound Call,4.3.10 15:08,4.3.10 15:13,FL,Customer 2385,MacBook Pro,Product Assistance,Mary
Case 2841,Inbound Call,7.3.10 7:44,7.3.10 7:45,FL,Customer 2388,iPhone,Referred to Servicer,Maja
Case 2844,Inbound Call,22.3.10 8:57,22.3.10 9:05,FL,Customer 2391,iPhone,Product Assistance,Steffi
Case 2844,Inbound Call,22.3.10 9:32,22.3.10 9:35,FL,Customer 2391,iPhone,Product Assistance,Henk
Case 2845,Inbound Call,28.3.10 14:00,28.3.10 14:01,FL,Customer 3,iPhone,Referred to Servicer,Ton
Case 2847,Inbound Call,29.3.10 8:31,29.3.10 8:33,FL,Customer 2393,MacBook Pro,Referred to Servicer,Wil
Case 2849,Inbound Call,26.3.10 9:59,26.3.10 10:01,FL,Customer 2395,iPhone,Product Assistance,Irena
Case 2850,Inbound Call,6.3.10 10:55,6.3.10 10:55,FL,Customer 2396,iPhone,Product Assistance,Karen
Case 2851,Inbound Call,8.3.10 12:36,8.3.10 12:40,FL,Customer 2397,MacBook Pro,Product Assistance,Ton
Case 2854,Inbound Call,6.3.10 15:13,6.3.10 15:14,FL,Customer 3,iPhone,Product Assistance,Karen
Case 2855,Inbound Call,25.3.10 7:49,25.3.10 7:52,FL,Customer 2400,iPhone,Referred to Servicer,Susi
Case 2857,Inbound Call,19.3.10 15:13,19.3.10 15:20,FL,Customer 2402,iPhone,Referred to Servicer,Barbara
Case 2857,Inbound Call,26.3.10 16:55,26.3.10 17:00,FL,Customer 2402,iPhone,Referred to Servicer,Steffi
Case 2859,Inbound Call,13.3.10 15:39,13.3.10 15:40,FL,Customer 2403,iPhone,Product Assistance,Nancy
Case 2860,Inbound Call,6.3.10 8:43,6.3.10 8:45,FL,Customer 2404,MacBook Pro,Referred to Servicer,Wil
Case 2861,Inbound Call,28.3.10 15:09,28.3.10 15:11,FL,Customer 3,MacBook Pro,Product Assistance,Nancy
Case 2862,Inbound Call,29.3.10 10:45,29.3.10 10:48,FL,Customer 3,MacBook Pro,Product Assistance,Karen
Case 2863,Inbound Call,7.3.10 8:29,7.3.10 8:32,FL,Customer 2405,iPhone,Referred to Servicer,Erik
Case 2863,Inbound Call,7.3.10 10:33,7.3.10 10:35,FL,Customer 2405,iPhone,Referred to Servicer,Anne
Case 2863,Inbound Call,7.3.10 11:19,7.3.10 11:24,FL,Customer 2405,iPhone,Referred to Servicer,Richard
Case 2870,Inbound Call,14.3.10 15:39,14.3.10 15:39,FL,Customer 3,iPhone,Product Assistance,Clark
Case 2871,Inbound Call,30.3.10 12:39,30.3.10 12:44,BL,Customer 2412,MacBook Pro,Referred to Servicer,Steve
Case 2872,Inbound Call,21.3.10 16:26,21.3.10 16:26,FL,Customer 2413,MacBook Pro,Product Assistance,Karen
Case 2873,Inbound Call,13.3.10 14:50,13.3.10 14:54,BL,Customer 2414,iPhone,Referred to Servicer,Steve
Case 2875,Inbound Call,12.3.10 11:48,12.3.10 11:49,FL,Customer 3,MacBook Pro,Product Assistance,Wil
Case 2876,Inbound Call,11.3.10 10:58,11.3.10 11:01,FL,Customer 2416,iPhone,Referred to Servicer,Henk
Case 2877,Inbound Call,19.3.10 11:52,19.3.10 11:53,FL,Customer 2417,iPhone,Referred to Servicer,Wil
Case 2878,Inbound Call,19.3.10 17:14,19.3.10 17:15,FL,Customer 2418,iPhone,Referred to Servicer,Christian
Case 2879,Inbound Call,7.3.10 8:12,7.3.10 8:13,FL,Customer 2419,MacBook Pro,Referred to Servicer,Mary
Case 2880,Inbound Call,15.3.10 16:13,15.3.10 16:15,FL,Customer 2420,iPhone,Referred to Servicer,Michael
Case 2881,Inbound Call,11.3.10 9:20,11.3.10 9:23,FL,Customer 2421,iPhone,Product Assistance,Richard
Case 2883,Inbound Call,19.3.10 18:00,19.3.10 18:00,FL,Customer 3,iPhone,Product Assistance,Clark
Case 2884,Inbound Call,19.3.10 15:24,19.3.10 15:26,FL,Customer 2423,iPhone,Referred to Servicer,Christian
Case 2885,Inbound Call,7.3.10 11:14,7.3.10 11:17,FL,Customer 2424,iPhone,Product Assistance,Erik
Case 2888,Inbound Call,12.3.10 10:50,12.3.10 10:55,FL,Customer 2426,iPhone,Product Assistance,Erik
Case 2889,Inbound Call,27.3.10 8:19,27.3.10 8:23,FL,Customer 2427,iPhone,Referred to Servicer,Richard
Case 2890,Inbound Call,2.3.10 7:20,2.3.10 7:44,FL,Customer 2428,iPhone,Product Assistance,Kenny
Case 2891,Inbound Call,9.3.10 8:01,9.3.10 8:04,FL,Customer 2429,iPhone,Referred to Servicer,Samuil
Case 2893,Inbound Call,14.3.10 16:35,14.3.10 16:38,BL,Customer 2147,iPhone,Product Assistance,Steve
Case 2894,Inbound Call,13.3.10 8:23,13.3.10 8:25,FL,Customer 3,MacBook Pro,Product Assistance,Susi
Case 2895,Inbound Call,18.3.10 10:51,18.3.10 10:52,FL,Customer 2431,iPhone,Referred to Servicer,Susi
Case 2896,Inbound Call,14.3.10 9:58,14.3.10 10:01,FL,Customer 3,iPhone,Referred to Servicer,Susi
Case 2897,Inbound Call,19.3.10 6:55,19.3.10 6:57,FL,Customer 2432,iPhone,Referred to Servicer,Henk
Case 2899,Inbound Call,28.3.10 11:11,28.3.10 11:14,FL,Customer 3,MacBook Pro,Product Assistance,Richard
Case 2900,Inbound Call,25.3.10 14:35,25.3.10 14:37,FL,Customer 2434,iPhone,Referred to Servicer,Nancy
Case 2902,Inbound Call,21.3.10 11:45,21.3.10 11:48,FL,Customer 2436,iPhone,Referred to Servicer,Wil
Case 2903,Inbound Call,19.3.10 10:08,19.3.10 10:09,FL,Customer 2437,iPhone,Product Assistance,Kenny
Case 2904,Inbound Call,21.3.10 16:28,21.3.10 16:30,FL,Customer 2438,iPhone,Referred to Servicer,Christian
Case 2906,Inbound Call,4.3.10 9:00,4.3.10 9:01,FL,Customer 3,iPhone,Product Assistance,Samuil
Case 2907,Inbound Call,8.3.10 9:35,8.3.10 9:35,FL,Customer 2440,iPhone,Product Assistance,Mary
Case 2908,Inbound Call,16.3.10 11:56,16.3.10 12:00,FL,Customer 2441,iPhone,Product Assistance,Clark
Case 2909,Inbound Call,12.3.10 15:56,12.3.10 16:04,FL,Customer 2442,MacBook Pro,Referred to Servicer,Steffi
Case 2910,Inbound Call,11.3.10 11:54,11.3.10 12:04,FL,Customer 2443,iPhone,Referred to Servicer,Kenny
Case 2911,Inbound Call,26.3.10 16:17,26.3.10 16:19,FL,Customer 2444,MacBook Pro,Referred to Servicer,Anne
Case 2912,Inbound Call,21.3.10 8:20,21.3.10 8:31,FL,Customer 2445,MacBook Pro,Referred to Servicer,Richard
Case 2913,Inbound Call,4.3.10 10:00,4.3.10 10:02,FL,Customer 2446,iPhone,Referred to Servicer,Irena
Case 2913,Inbound Call,4.3.10 17:39,4.3.10 17:41,FL,Customer 2446,iPhone,Referred to Servicer,Clark
Case 2915,Inbound Call,27.3.10 17:08,27.3.10 17:10,FL,Customer 3,iPhone,Product Assistance,Clark
Case 2917,Inbound Call,21.3.10 10:11,21.3.10 10:13,FL,Customer 2449,iPhone,Product Assistance,Steffi
Case 2918,Inbound Call,19.3.10 15:17,19.3.10 15:18,FL,Customer 2450,iPhone,Referred to Servicer,Clark
Case 2919,Inbound Call,19.3.10 11:14,19.3.10 11:16,FL,Customer 2451,MacBook Pro,Referred to Servicer,Henk
Case 2920,Inbound Call,15.3.10 13:42,15.3.10 13:43,FL,Customer 2452,iPhone,Product Assistance,Wil
Case 2922,Inbound Call,14.3.10 9:39,14.3.10 9:43,FL,Customer 2454,iPhone,Referred to Servicer,Susi
Case 2923,Inbound Call,5.3.10 7:19,5.3.10 7:30,FL,Customer 2455,MacBook Pro,Referred to Servicer,Kenny
Case 2923,Inbound Call,6.3.10 16:46,6.3.10 16:52,FL,Customer 2455,MacBook Pro,Referred to Servicer,Steffi
Case 2923,Inbound Call,8.3.10 12:17,8.3.10 12:17,FL,Customer 2455,MacBook Pro,Referred to Servicer,Maja
Case 2923,Inbound Call,8.3.10 12:19,8.3.10 12:22,FL,Customer 2455,MacBook Pro,Referred to Servicer,Johan
Case 2926,Inbound Call,23.3.10 8:31,23.3.10 8:32,FL,Customer 2457,iPhone,Referred to Servicer,Henk
Case 2927,Inbound Call,27.3.10 10:09,27.3.10 10:10,FL,Customer 2458,MacBook Pro,Referred to Servicer,Christian
Case 2928,Inbound Call,5.3.10 16:53,5.3.10 16:56,FL,Customer 2459,iPhone,Referred to Servicer,Christian
Case 2930,Inbound Call,22.3.10 16:10,22.3.10 16:14,FL,Customer 2461,iPhone,Product Assistance,Christian
Case 2931,Inbound Call,19.3.10 8:54,19.3.10 8:58,FL,Customer 2462,iPhone,Referred to Servicer,Wil
Case 2931,Inbound Call,19.3.10 11:10,19.3.10 11:12,FL,Customer 2462,iPhone,Referred to Servicer,Michael
Case 2932,Inbound Call,12.3.10 10:02,12.3.10 10:03,FL,Customer 2463,iPhone,Referred to Servicer,David
Case 2933,Inbound Call,14.3.10 6:44,14.3.10 6:46,FL,Customer 2464,iPhone,Referred to Servicer,Richard
Case 2934,Inbound Call,11.3.10 8:22,11.3.10 8:24,FL,Customer 2465,MacBook Pro,Referred to Servicer,Henk
Case 2935,Inbound Call,26.3.10 12:09,26.3.10 12:14,FL,Customer 2466,MacBook Pro,Referred to Servicer,Irena
Case 2936,Inbound Call,20.3.10 13:45,20.3.10 13:49,FL,Customer 2467,MacBook Pro,Referred to Servicer,Wil
Case 2937,Inbound Call,2.3.10 16:04,2.3.10 16:06,FL,Customer 3,iPhone,Product Assistance,Irena
Case 2938,Inbound Call,14.3.10 9:13,14.3.10 9:16,FL,Customer 3,iPhone,Product Assistance,Helen
Case 2939,Inbound Call,27.3.10 11:27,27.3.10 11:34,FL,Customer 2468,MacBook Pro,Referred to Servicer,Samuil
Case 2940,Inbound Call,25.3.10 12:22,25.3.10 12:23,FL,Customer 3,iPhone,Product Assistance,Richard
Case 2943,Inbound Call,4.3.10 10:20,4.3.10 10:22,FL,Customer 2471,iPhone,Referred to Servicer,Karen
Case 2944,Inbound Call,22.3.10 9:06,22.3.10 9:08,FL,Customer 2472,MacBook Pro,Product Assistance,Henk
Case 2945,Inbound Call,21.3.10 14:12,21.3.10 14:13,FL,Customer 2473,iPhone,Product Assistance,Karen
Case 2946,Inbound Call,26.3.10 8:45,26.3.10 8:57,FL,Customer 2474,MacBook Pro,Product Assistance,Johan
Case 2947,Inbound Call,20.3.10 7:52,20.3.10 8:05,FL,Customer 2475,iPhone,Referred to Servicer,Fred
Case 2948,Inbound Call,4.3.10 9:26,4.3.10 9:27,FL,Customer 2476,iPhone,Referred to Servicer,Johan
Case 2948,Inbound Call,4.3.10 9:42,4.3.10 9:52,FL,Customer 2476,iPhone,Referred to Servicer,Jochem
Case 2948,Inbound Call,4.3.10 16:35,4.3.10 16:35,FL,Customer 2476,iPhone,Referred to Servicer,Mary
Case 2949,Inbound Call,20.3.10 14:23,20.3.10 14:25,FL,Customer 2477,MacBook Pro,Product Assistance,Jochem
Case 2950,Inbound Call,13.3.10 11:26,13.3.10 11:27,FL,Customer 3,iPhone,Product Assistance,Richard
Case 2951,Inbound Call,4.3.10 18:02,4.3.10 18:11,FL,Customer 2478,MacBook Pro,Referred to Servicer,Ton
Case 2954,Inbound Call,19.3.10 8:18,19.3.10 8:25,FL,Customer 2213,MacBook Pro,Product Assistance,Johan
Case 2954,Inbound Call,21.3.10 8:13,21.3.10 8:18,FL,Customer 2213,MacBook Pro,Product Assistance,Wil
Case 2955,Inbound Call,11.3.10 10:16,11.3.10 10:18,FL,Customer 2481,iPhone,Referred to Servicer,Maja
Case 2956,Inbound Call,2.3.10 12:12,2.3.10 12:23,FL,Customer 2482,iPhone,Referred to Servicer,Ton
Case 2958,Inbound Call,28.3.10 12:25,28.3.10 12:26,FL,Customer 3,MacBook Pro,Product Assistance,Michael
Case 2959,Inbound Call,22.3.10 17:05,22.3.10 17:10,BL,Customer 2484,iPhone,Referred to Servicer,Steve
Case 2961,Inbound Call,15.3.10 13:36,15.3.10 13:36,FL,Customer 3,MacBook Pro,Product Assistance,Wil
Case 2962,Inbound Call,25.3.10 15:18,25.3.10 15:20,FL,Customer 2486,MacBook Pro,Referred to Servicer,Wil
Case 2963,Inbound Call,19.3.10 16:06,19.3.10 16:08,FL,Customer 3,iPhone,Product Assistance,Karen
Case 2967,Inbound Call,13.3.10 16:53,13.3.10 16:55,FL,Customer 2490,MacBook Pro,Referred to Servicer,Anne
Case 2967,Inbound Call,25.3.10 12:40,25.3.10 12:45,FL,Customer 2490,MacBook Pro,Referred to Servicer,Mary
Case 2968,Inbound Call,4.3.10 14:43,4.3.10 14:45,FL,Customer 2491,iPhone,Referred to Servicer,Karen
Case 2969,Inbound Call,11.3.10 9:08,11.3.10 9:09,FL,Customer 2492,iPhone,Referred to Servicer,Wil
Case 2970,Inbound Call,4.3.10 12:10,4.3.10 12:10,FL,Customer 2493,iPhone,Product Assistance,Jochem
Case 2971,Inbound Call,26.3.10 16:16,26.3.10 16:18,FL,Customer 2494,iPhone,Referred to Servicer,Christian
Case 2972,Inbound Call,20.3.10 7:09,20.3.10 7:10,FL,Customer 3,MacBook Pro,Product Assistance,Henk
Case 2974,Inbound Call,13.3.10 7:49,13.3.10 8:03,FL,Customer 2496,iPhone,Product Assistance,Helen
Case 2975,Inbound Call,27.3.10 11:05,27.3.10 11:27,FL,Customer 2497,iPhone,Referred to Servicer,Elena
Case 2976,Inbound Call,28.3.10 17:31,28.3.10 17:38,BL,Customer 2498,iPhone,Product Assistance,Steve
Case 2976,Inbound Call,2.4.10 17:14,2.4.10 17:24,FL,Customer 2498,iPhone,Product Assistance,Clark
Case 2977,Inbound Call,14.3.10 8:24,14.3.10 8:26,FL,Customer 2499,MacBook Pro,Referred to Servicer,Johan
Case 2978,Inbound Call,26.3.10 10:26,26.3.10 10:28,FL,Customer 3,MacBook Pro,Product Assistance,Steffi
Case 2979,Inbound Call,18.3.10 7:44,18.3.10 7:48,FL,Customer 2500,MacBook Pro,Referred to Servicer,Erik
Case 2980,Inbound Call,26.3.10 11:06,26.3.10 11:07,FL,Customer 3,iPhone,Product Assistance,Richard
Case 2984,Inbound Call,4.3.10 12:40,4.3.10 12:41,FL,Customer 2504,MacBook Pro,Referred to Servicer,Irena
Case 2984,Inbound Call,1.4.10 14:40,1.4.10 14:40,FL,Customer 2504,MacBook Pro,Referred to Servicer,Ton
Case 2985,Inbound Call,4.3.10 13:37,4.3.10 13:38,FL,Customer 2505,iPhone,Product Assistance,Nancy
Case 2986,Inbound Call,4.3.10 16:02,4.3.10 16:03,FL,Customer 2506,iPhone,Product Assistance,Harold
Case 2988,Inbound Call,12.3.10 17:26,12.3.10 17:31,FL,Customer 2508,MacBook Pro,Referred to Servicer,Steffi
Case 2989,Inbound Call,25.3.10 10:32,25.3.10 10:34,FL,Customer 3,MacBook Pro,Product Assistance,Irena
Case 2991,Inbound Call,25.3.10 10:11,25.3.10 10:13,FL,Customer 3,MacBook Pro,Product Assistance,Erik
Case 2992,Inbound Call,4.3.10 15:29,4.3.10 15:34,BL,Customer 2510,iPhone,Referred to Servicer,Steve
Case 2992,Inbound Call,4.3.10 15:41,4.3.10 15:42,FL,Customer 2510,iPhone,Referred to Servicer,Michael
Case 2995,Inbound Call,19.3.10 11:25,19.3.10 11:28,FL,Customer 2513,iPhone,Referred to Servicer,Elena
Case 2996,Inbound Call,12.3.10 14:21,12.3.10 14:22,FL,Customer 2514,iPhone,Product Assistance,Monique
Case 2997,Inbound Call,26.3.10 9:52,26.3.10 9:54,FL,Customer 3,iPhone,Product Assistance,Wil
Case 2998,Inbound Call,26.3.10 11:23,26.3.10 11:35,FL,Customer 2515,iPhone,Product Assistance,Richard
Case 3000,Inbound Call,22.3.10 13:21,22.3.10 13:24,FL,Customer 2517,iPhone,Referred to Servicer,Clark
Case 3001,Inbound Call,19.3.10 9:19,19.3.10 9:22,FL,Customer 876,MacBook Pro,Referred to Servicer,Irena
Case 3001,Inbound Call,19.3.10 9:24,19.3.10 9:24,FL,Customer 876,MacBook Pro,Referred to Servicer,Irena
Case 3002,Inbound Call,21.3.10 8:13,21.3.10 8:23,FL,Customer 2500,MacBook Pro,Referred to Servicer,Kenny
Case 3002,Inbound Call,21.3.10 14:37,21.3.10 14:37,FL,Customer 2500,MacBook Pro,Referred to Servicer,Wil
Case 3003,Inbound Call,18.3.10 8:14,18.3.10 8:17,FL,Customer 2518,MacBook Pro,Referred to Servicer,Richard
Case 3004,Inbound Call,6.3.10 12:38,6.3.10 12:41,FL,Customer 2519,iPhone,Product Assistance,Anne
Case 3005,Inbound Call,28.3.10 9:13,28.3.10 9:15,FL,Customer 2520,MacBook Pro,Referred to Servicer,Jochem
Case 3005,Inbound Call,4.4.10 10:01,4.4.10 10:02,FL,Customer 2520,MacBook Pro,Referred to Servicer,Susi
Case 3005,Inbound Call,4.4.10 10:55,4.4.10 10:55,FL,Customer 2520,MacBook Pro,Referred to Servicer,Christian
Case 3009,Inbound Call,28.3.10 11:07,28.3.10 11:09,FL,Customer 2524,iPhone,Product Assistance,Richard
Case 3010,Inbound Call,18.3.10 9:53,18.3.10 9:55,FL,Customer 3,MacBook Pro,Product Assistance,Maja
Case 3012,Inbound Call,6.3.10 15:50,6.3.10 15:51,FL,Customer 2526,iPhone,Product Assistance,Ton
Case 3013,Inbound Call,15.3.10 10:59,15.3.10 11:00,FL,Customer 2527,MacBook Pro,Referred to Servicer,Elena
Case 3013,Inbound Call,3.4.10 9:49,3.4.10 9:51,FL,Customer 2527,MacBook Pro,Referred to Servicer,Henk
Case 3013,Inbound Call,8.4.10 8:40,8.4.10 8:43,FL,Customer 2527,MacBook Pro,Referred to Servicer,Wil
Case 3018,Inbound Call,7.3.10 7:04,7.3.10 7:06,BL,Customer 3,MacBook Pro,Product Assistance,Mathias
Case 3019,Inbound Call,6.3.10 8:09,6.3.10 8:14,FL,Customer 2532,MacBook Pro,Referred to Servicer,Erik
Case 3020,Inbound Call,5.3.10 16:04,5.3.10 16:06,FL,Customer 2533,MacBook Pro,Product Assistance,Jochem
Case 3021,Inbound Call,19.3.10 14:26,19.3.10 14:31,FL,Customer 2534,MacBook Pro,Referred to Servicer,Barbara
Case 3021,Inbound Call,21.3.10 7:25,21.3.10 7:26,FL,Customer 2534,MacBook Pro,Referred to Servicer,Maja
Case 3021,Inbound Call,21.3.10 13:22,21.3.10 13:24,FL,Customer 2534,MacBook Pro,Referred to Servicer,Christian
Case 3021,Inbound Call,2.4.10 10:58,2.4.10 11:02,FL,Customer 2534,MacBook Pro,Referred to Servicer,Richard
Case 3022,Inbound Call,14.3.10 10:16,14.3.10 10:19,FL,Customer 2535,MacBook Pro,Referred to Servicer,Wil
Case 3023,Inbound Call,14.3.10 14:33,14.3.10 14:52,FL,Customer 2536,MacBook Pro,Product Assistance,Harold
Case 3025,Inbound Call,11.3.10 11:21,11.3.10 11:24,FL,Customer 2538,iPhone,Product Assistance,Richard
Case 3028,Inbound Call,6.3.10 13:57,6.3.10 13:58,FL,Customer 2541,iPhone,Product Assistance,Michael
Case 3032,Inbound Call,2.3.10 10:45,2.3.10 10:48,FL,Customer 3,iPhone,Product Assistance,Irena
Case 3033,Inbound Call,13.3.10 7:40,13.3.10 7:41,FL,Customer 2545,iPhone,Referred to Servicer,Henk
Case 3034,Inbound Call,27.3.10 11:16,27.3.10 11:26,FL,Customer 2546,MacBook Pro,Product Assistance,Susi
Case 3036,Inbound Call,18.3.10 16:33,18.3.10 16:33,FL,Customer 3,iPhone,Product Assistance,Nancy
Case 3037,Inbound Call,5.3.10 6:47,5.3.10 6:55,FL,Customer 2548,iPhone,Referred to Servicer,Samuil
Case 3038,Inbound Call,26.3.10 10:35,26.3.10 10:37,FL,Customer 3,iPhone,Referred to Servicer,Michael
Case 3040,Inbound Call,25.3.10 16:12,25.3.10 16:13,FL,Customer 2550,MacBook Pro,Referred to Servicer,Michael
Case 3041,Inbound Call,5.3.10 10:06,5.3.10 10:33,FL,Customer 2551,iPhone,Product Assistance,Fred
Case 3044,Inbound Call,5.3.10 16:34,5.3.10 16:40,BL,Customer 2553,MacBook Pro,Referred to Servicer,Steve
Case 3045,Inbound Call,28.3.10 11:04,28.3.10 11:07,FL,Customer 2554,MacBook Pro,Product Assistance,Jochem
Case 3047,Inbound Call,11.3.10 7:50,11.3.10 7:52,FL,Customer 3,iPhone,Product Assistance,Helen
Case 3048,Inbound Call,12.3.10 7:16,12.3.10 7:19,FL,Customer 2556,iPhone,Referred to Servicer,Richard
Case 3051,Inbound Call,5.3.10 16:58,5.3.10 16:59,FL,Customer 2559,iPhone,Referred to Servicer,Clark
Case 3052,Inbound Call,19.3.10 9:27,19.3.10 9:28,FL,Customer 3,MacBook Pro,Product Assistance,Karen
Case 3053,Inbound Call,16.3.10 7:33,16.3.10 7:34,FL,Customer 2560,iPhone,Referred to Servicer,David
Case 3055,Inbound Call,8.3.10 9:47,8.3.10 9:48,FL,Customer 2562,MacBook Pro,Product Assistance,Johan
Case 3058,Inbound Call,5.3.10 11:30,5.3.10 11:32,FL,Customer 2565,MacBook Pro,Product Assistance,Irena
Case 3059,Inbound Call,20.3.10 11:00,20.3.10 11:01,FL,Customer 2566,MacBook Pro,Product Assistance,Ton
Case 3060,Inbound Call,13.3.10 9:38,13.3.10 9:41,FL,Customer 2567,iPhone,Referred to Servicer,Erik
Case 3063,Inbound Call,27.3.10 9:39,27.3.10 9:49,FL,Customer 2569,MacBook Pro,Referred to Servicer,Elena
Case 3064,Inbound Call,30.3.10 8:21,30.3.10 8:25,FL,Customer 2570,iPhone,Product Assistance,Clark
Case 3065,Inbound Call,12.3.10 8:51,12.3.10 8:56,FL,Customer 2571,iPhone,Referred to Servicer,Susi
Case 3066,Inbound Call,30.3.10 10:38,30.3.10 10:41,FL,Customer 2572,iPhone,Referred to Servicer,Anne
Case 3067,Inbound Call,29.3.10 7:18,29.3.10 7:19,FL,Customer 3,iPhone,Referred to Servicer,Samuil
Case 3069,Inbound Call,5.3.10 6:45,5.3.10 6:47,FL,Customer 2574,iPhone,Referred to Servicer,Henk
Case 3070,Inbound Call,19.3.10 11:17,19.3.10 11:25,FL,Customer 2575,iPhone,Referred to Servicer,Kenny
Case 3072,Inbound Call,18.3.10 10:15,18.3.10 10:19,FL,Customer 2577,iPhone,Referred to Servicer,Elena
Case 3073,Inbound Call,15.3.10 17:47,15.3.10 17:48,FL,Customer 3,MacBook Pro,Product Assistance,Clark
Case 3074,Inbound Call,21.3.10 7:17,21.3.10 7:34,FL,Customer 2578,MacBook Pro,Referred to Servicer,Kenny
Case 3075,Inbound Call,12.3.10 14:57,12.3.10 14:58,FL,Customer 2195,MacBook Pro,Product Assistance,Wil
Case 3079,Inbound Call,5.3.10 15:26,5.3.10 15:27,FL,Customer 2582,iPhone,Referred to Servicer,Monique
Case 3080,Inbound Call,20.3.10 7:44,20.3.10 7:45,FL,Customer 3,MacBook Pro,Product Assistance,David
Case 3081,Inbound Call,11.3.10 13:19,11.3.10 13:21,FL,Customer 2583,iPhone,Product Assistance,Karen
Case 3082,Inbound Call,29.3.10 8:09,29.3.10 8:10,FL,Customer 3,iPhone,Product Assistance,Erik
Case 3083,Inbound Call,12.3.10 8:58,12.3.10 9:03,FL,Customer 2584,MacBook Pro,Product Assistance,Susi
Case 3084,Inbound Call,7.3.10 15:59,7.3.10 16:01,BL,Customer 2585,MacBook Pro,Referred to Servicer,Steve
Case 3085,Inbound Call,28.3.10 14:45,28.3.10 14:46,FL,Customer 2586,MacBook Pro,Referred to Servicer,Wil
Case 3085,Inbound Call,29.3.10 7:20,29.3.10 7:24,FL,Customer 2586,MacBook Pro,Referred to Servicer,Erik
Case 3085,Inbound Call,29.3.10 7:48,29.3.10 7:49,FL,Customer 2586,MacBook Pro,Referred to Servicer,Samuil
Case 3086,Inbound Call,5.3.10 11:48,5.3.10 11:51,FL,Customer 2587,iPhone,Referred to Servicer,Michael
Case 3087,Inbound Call,27.3.10 14:41,27.3.10 14:42,FL,Customer 2588,iPhone,Product Assistance,Monique
Case 3087,Inbound Call,28.3.10 8:11,28.3.10 8:20,FL,Customer 2588,iPhone,Product Assistance,Susi
Case 3089,Inbound Call,4.3.10 17:33,4.3.10 17:36,FL,Customer 2590,MacBook Pro,Referred to Servicer,Michael
Case 3090,Inbound Call,19.3.10 9:14,19.3.10 9:15,FL,Customer 2591,MacBook Pro,Referred to Servicer,Jochem
Case 3092,Inbound Call,28.3.10 9:20,28.3.10 9:21,FL,Customer 2593,MacBook Pro,Referred to Servicer,Jochem
Case 3092,Inbound Call,28.3.10 9:37,28.3.10 9:38,FL,Customer 2593,MacBook Pro,Referred to Servicer,Erik
Case 3092,Inbound Call,28.3.10 10:21,28.3.10 10:22,FL,Customer 2593,MacBook Pro,Referred to Servicer,Kenny
Case 3092,Inbound Call,29.3.10 9:58,29.3.10 10:00,FL,Customer 2593,MacBook Pro,Referred to Servicer,Erik
Case 3092,Inbound Call,23.4.10 7:15,23.4.10 7:15,FL,Customer 2593,MacBook Pro,Referred to Servicer,Maja
Case 3093,Inbound Call,27.3.10 9:06,27.3.10 9:09,FL,Customer 2594,MacBook Pro,Referred to Servicer,Kenny
