precio,agente_id,pais_id,recamaras,banos,m2_construccion,m2_terreno,pisos,codigo_frente_agua,codigo_vista,codigo_condicion,ano_construccion,ano_renovacion,codigo_postal,latitud,longitud,vista,condicion
689950,5,484,4,2.75,768.096,2570.3784,2,0,0,3,2014,0,98125,47.7214,-122.289,0,2
282000,11,156,2,1,350.52,1858.6704,1,0,0,3,1948,0,98125,47.7259,-122.328,0,2
325000,11,484,4,2.5,557.784,2365.8576,2,0,0,3,1993,0,98003,47.267,-122.31,0,2
311000,1,484,4,2.25,1018.032,2438.4,2,0,0,4,1973,0,98023,47.317,-122.385,0,3
397500,11,840,3,2,460.248,2045.208,1,0,0,3,1972,0,98034,47.7193,-122.216,0,2
965000,2,124,5,2.75,999.744,3862.7304,1,0,0,4,1981,0,98006,47.5504,-122.146,0,3
375000,11,156,3,2.5,487.68,622.4016,2,0,0,3,2005,0,98027,47.5341,-122.067,0,2
490000,3,484,3,2,722.376,3717.3408,2,0,0,4,1970,0,98033,47.6734,-122.176,0,3
825000,11,356,4,2.5,664.464,1219.2,2,0,0,3,1920,2005,98122,47.6186,-122.288,0,2
450000,2,56,2,1.5,466.344,308.4576,2,0,0,3,2005,0,98122,47.602,-122.306,0,2
535000,4,484,3,1,332.232,914.4,1.5,0,0,4,1929,0,98117,47.6889,-122.375,0,3
339900,10,484,4,1.75,792.48,5499.2016,1,0,0,4,1969,0,98092,47.2969,-122.189,0,3
930000,7,124,4,2.5,670.56,1219.2,2,0,0,5,1908,0,98119,47.6402,-122.37,0,4
1000000,8,840,3,1,469.392,7467.6,1.5,0,0,3,1949,0,98125,47.7213,-122.29,0,2
350000,1,124,4,2,524.256,2197.608,1,0,0,3,1971,0,98034,47.7307,-122.239,0,2
834950,2,630,5,3.5,1106.424,1496.8728,2,0,0,3,2014,0,98034,47.718,-122.156,0,2
475200,6,840,3,2.5,509.016,1213.104,2,0,0,3,2000,0,98027,47.5317,-122.047,0,2
290000,11,76,2,1,259.08,2072.64,1,0,0,3,1948,0,98133,47.7282,-122.337,0,2
347500,3,840,3,1,557.784,3668.5728,1,0,0,3,1977,0,98042,47.3126,-122.043,0,2
293000,1,484,4,1,344.424,2532.2784,1.5,0,0,4,1944,0,98166,47.4669,-122.355,0,3
1295000,11,840,3,2.75,1018.032,3867.912,1,0,0,3,1956,1988,98105,47.6665,-122.27,0,2
140000,1,76,3,1,377.952,2438.4,1,0,0,4,1954,0,98198,47.4204,-122.316,0,3
284000,10,643,3,1.75,402.336,10698.48,1,0,0,3,1990,0,98092,47.312,-122.129,0,2
407193,4,356,4,2,573.024,4466.2344,2,0,0,3,1978,0,98014,47.6959,-121.921,0,2
497000,8,784,3,2.25,496.824,1163.4216,2,0,0,3,2005,0,98029,47.5485,-121.999,0,2
1460000,3,840,4,3.5,1280.16,4374.7944,2,0,2,3,1996,0,98040,47.5331,-122.217,1,2
767450,5,156,3,2,496.824,2316.1752,1,0,0,3,2006,0,98117,47.6981,-122.376,0,2
346000,6,484,3,1.75,387.096,2468.88,1,0,0,3,1950,0,98146,47.4828,-122.344,0,2
1112500,2,840,6,4,1097.28,1897.0752,2,0,0,3,1945,2006,98199,47.6531,-122.405,0,2
970000,2,840,3,2.25,932.688,3032.76,1.5,0,2,4,1930,0,98144,47.579,-122.284,1,3
1150000,9,840,5,2.5,1091.184,2719.1208,2,0,0,3,2000,0,98033,47.693,-122.202,0,2
635000,1,484,5,3.5,1264.92,4033.1136,2,0,0,3,2006,0,98003,47.3417,-122.182,0,2
407000,4,156,4,2.25,856.488,7132.32,1,0,1,3,1958,0,98198,47.395,-122.311,2,2
450000,6,76,3,1,353.568,11226.0888,1,0,0,3,1938,0,98028,47.7507,-122.237,0,2
213000,7,156,3,1.75,365.76,16861.8408,1.5,0,0,5,1977,0,98010,47.3492,-121.935,0,4
515000,8,356,4,2.5,880.872,4592.4216,2,0,0,3,2003,0,98024,47.5666,-121.907,0,2
213000,2,484,2,1,228.6,1855.9272,1,0,2,3,1937,0,98055,47.475,-122.199,1,2
610000,1,124,4,2.75,792.48,11150.4984,1,0,0,5,1976,0,98075,47.593,-122.054,0,4
2408000,2,124,5,2.5,1402.08,7086.6,1.5,0,2,3,1918,2003,98004,47.623,-122.218,1,2
275000,1,484,3,1.75,396.24,2468.5752,1,0,0,4,1976,0,98056,47.5026,-122.172,0,3
720000,1,643,3,2.5,960.12,46204.0224,2,0,0,3,2007,0,98024,47.572,-121.926,0,2
545000,11,826,3,2.5,652.272,12244.7304,2,0,0,4,1990,0,98027,47.4786,-122.066,0,3
515000,10,840,4,2.5,618.744,11902.1352,1,0,0,4,1953,0,98166,47.4413,-122.345,0,3
355000,4,484,3,2,658.368,2466.1368,1.5,0,0,3,2000,0,98003,47.3474,-122.303,0,2
475000,1,484,4,2.5,762,1371.6,2,0,0,3,2010,0,98059,47.4928,-122.149,0,2
470000,1,356,3,2,527.304,11851.8432,1,0,0,3,1997,0,98038,47.4164,-121.951,0,2
306000,9,76,5,2,445.008,51647.7504,1.5,0,0,3,1910,0,98030,47.3714,-122.177,0,2
490000,11,840,3,2,676.656,3131.82,2,0,0,3,1980,0,98027,47.5304,-122.055,0,2
485000,11,784,4,1.75,624.84,2716.6824,1,0,0,3,1968,0,98052,47.6735,-122.151,0,2
255000,5,484,4,2,780.288,3704.844,1,0,0,4,1960,0,98003,47.3326,-122.323,0,3
218000,1,484,4,1,493.776,5334,1,0,0,3,1962,0,98023,47.3021,-122.388,0,2
545000,11,124,3,2.5,664.464,4783.2264,1,0,0,4,1979,0,98075,47.592,-122.082,0,3
561000,5,484,3,2.5,646.176,1608.4296,2,0,0,3,2005,0,98053,47.6811,-122.034,0,2
1065000,4,840,2,1.75,576.072,2885.2368,2,0,0,3,1987,0,98004,47.6144,-122.211,0,2
399950,11,826,3,2.5,448.056,1367.9424,2,0,0,5,1980,0,98034,47.723,-122.162,0,4
574000,2,124,2,2.25,335.28,339.5472,2,0,0,3,2009,0,98122,47.6199,-122.304,0,2
475000,9,756,3,2.25,694.944,1752.6,1,0,1,4,1985,0,98116,47.5641,-122.393,2,3
179900,6,784,2,1,207.264,1950.72,1,0,0,3,1943,0,98168,47.5136,-122.316,0,2
319990,11,124,4,1.5,576.072,3263.4936,1,0,0,3,1962,0,98148,47.428,-122.326,0,2
465000,6,784,3,1.75,429.768,2098.8528,1,0,0,3,1924,2013,98133,47.7183,-122.353,0,2
875000,5,484,4,1.75,719.328,2525.5728,1,0,0,3,1952,0,98004,47.6226,-122.205,0,2
309950,2,484,2,1.5,460.248,3000.1464,1,0,0,4,1961,0,98188,47.4419,-122.27,0,3
386500,3,484,3,1.75,463.296,2240.28,1,0,0,4,1972,0,98034,47.7167,-122.17,0,3
199950,9,124,3,1,307.848,2208.276,1,0,0,3,1969,0,98003,47.3338,-122.306,0,2
535900,2,840,3,2.25,573.024,3316.224,1,0,0,3,1975,0,98008,47.5937,-122.116,0,2
309950,11,840,3,2.5,573.024,2389.0224,2,0,0,3,1994,0,98055,47.4439,-122.19,0,2
324500,11,840,3,2.5,484.632,1252.1184,2,0,0,3,2003,0,98056,47.4832,-122.181,0,2
445000,7,356,4,2.5,911.352,1945.5384,2,0,0,3,2003,0,98038,47.3499,-122.027,0,2
299000,2,840,4,2.5,701.04,2468.88,1,0,0,4,1979,0,98023,47.2979,-122.371,0,3
330000,11,156,3,2.5,487.68,8222.5896,2,0,0,3,2005,0,98019,47.7736,-121.901,0,2
570000,11,484,4,2,545.592,2377.44,1,0,0,5,1972,0,98008,47.6266,-122.103,0,4
1260000,7,156,2,1.5,822.96,2202.18,1.5,0,4,3,1910,2008,98116,47.5892,-122.383,3,2
449950,2,840,4,2.5,944.88,3048,2,0,0,3,1978,0,98042,47.3741,-122.15,0,2
263500,5,643,3,1.75,469.392,1912.0104,1,0,0,4,1951,0,98118,47.5305,-122.277,0,3
322500,9,484,3,2,411.48,4328.16,1,0,0,3,1989,0,98019,47.7315,-121.972,0,2
420000,11,840,4,2.25,618.744,3657.6,2,0,0,3,1977,0,98011,47.7699,-122.168,0,2
250000,9,484,5,1.5,768.096,1753.5144,1.5,0,0,4,1928,0,98022,47.2058,-121.997,0,3
436000,8,756,3,2.5,445.008,377.3424,2,0,0,3,2008,0,98107,47.6719,-122.374,0,2
255000,10,124,3,1,438.912,3453.384,1,0,0,3,1965,0,98168,47.4742,-122.265,0,2
624000,11,484,3,1.75,460.248,1584.96,1,0,0,4,1922,0,98117,47.6864,-122.365,0,3
343000,11,840,2,1.5,335.28,374.2944,2,0,0,3,2007,0,98118,47.5538,-122.282,0,2
950000,6,484,4,2.5,1011.936,2329.8912,2,0,0,3,1995,0,98006,47.5541,-122.106,0,2
420000,6,840,3,2.25,548.64,2987.04,1,0,0,4,1959,0,98028,47.7393,-122.244,0,3
480000,1,356,5,2.5,832.7136,2895.6,1,0,2,4,1975,0,98003,47.3436,-122.323,1,3
563250,9,840,3,1.75,417.576,853.44,1,0,0,5,1982,0,98122,47.6157,-122.291,0,4
485000,5,840,3,1,344.424,1755.0384,1,0,0,3,1939,0,98199,47.6413,-122.401,0,2
334000,6,724,1,1,204.216,1752.6,1,0,0,3,1942,2011,98116,47.5624,-122.394,0,2
1255780,4,840,5,4,1274.064,3670.4016,2,0,0,3,2014,0,98075,47.5959,-122.014,0,2
357500,11,124,3,1,326.136,3086.1,1,0,0,3,1961,0,98033,47.7012,-122.167,0,2
340000,11,784,4,2.5,920.496,2667,1,0,0,3,1960,0,98188,47.4298,-122.29,0,2
275000,4,484,3,1.5,426.72,2971.8,1,0,0,4,1964,0,98030,47.3768,-122.17,0,3
275000,11,40,3,1.5,579.12,2967.8376,1,0,0,4,1968,0,98031,47.4125,-122.207,0,3
813000,2,528,4,2.5,1011.936,16065.0936,2,0,0,3,1999,0,98074,47.6247,-122.016,0,2
685530,11,250,4,2.5,954.024,18430.3416,2,0,0,3,1996,0,98014,47.6618,-121.962,0,2
274950,1,124,3,1.75,560.832,5083.7592,1,0,0,3,1989,0,98001,47.3207,-122.275,0,2
805000,9,124,4,2.25,743.712,3014.1672,1,0,0,3,1952,0,98115,47.6932,-122.3,0,2
570000,11,643,3,2.5,731.52,2125.98,2,0,0,3,1993,0,98056,47.534,-122.179,0,2
475000,2,484,2,1,249.936,829.9704,1,0,0,3,1921,0,98103,47.6623,-122.339,0,2
400000,5,484,4,2.25,679.704,2194.56,1,0,0,4,1963,0,98133,47.7648,-122.33,0,3
525000,5,840,4,2.5,865.632,1447.8,2,0,0,3,2002,0,98058,47.4511,-122.121,0,2
350000,6,40,2,1,219.456,1773.936,1,0,1,5,1950,0,98028,47.7598,-122.255,2,4
320000,6,56,4,1.5,399.288,41822.8272,1.5,0,0,4,1926,0,98198,47.362,-122.316,0,3
425000,9,484,2,1,387.096,1828.8,1,0,0,3,1939,0,98199,47.6482,-122.393,0,2
435000,7,484,4,1,441.96,2682.24,1,0,0,4,1954,0,98006,47.5746,-122.135,0,3
353500,9,156,4,2.25,536.448,2926.6896,2,0,0,3,1987,0,98058,47.4248,-122.158,0,2
402000,8,156,4,2.75,899.16,4736.592,1,0,0,4,1974,0,98042,47.3845,-122.152,0,3
453000,9,840,4,2,573.024,1554.48,1,0,0,3,1952,0,98103,47.6872,-122.349,0,2
420000,1,484,4,1,460.248,457.5048,1.5,0,0,3,1906,0,98103,47.6526,-122.342,0,2
539000,4,578,5,1,518.16,3574.3896,1.5,0,0,4,1954,0,98033,47.686,-122.172,0,3
560000,7,840,3,2,637.032,4812.792,1,0,0,3,1992,0,98034,47.7296,-122.199,0,2
325000,11,840,4,2.5,679.704,2590.8,2,0,0,3,1994,0,98022,47.2082,-122.009,0,2
791000,1,124,3,2.25,740.664,1676.4,2,0,0,3,1989,0,98033,47.6812,-122.196,0,2
189950,5,840,4,2,582.168,1287.78,1,0,0,4,1919,0,98001,47.3084,-122.234,0,3
895000,5,784,4,3,1088.136,3131.2104,1.5,0,3,3,1935,2007,98074,47.6394,-122.077,4,2
325000,11,170,4,2.25,539.496,2377.1352,2,0,0,3,1998,0,98031,47.4192,-122.202,0,2
515000,1,124,2,1,323.088,1288.6944,1,0,0,3,1906,0,98112,47.6231,-122.293,0,2
590000,11,356,4,2.5,697.992,3374.7456,2,0,0,3,1986,0,98074,47.6283,-122.03,0,2
353500,7,156,4,3,624.84,1219.2,2,0,0,3,2014,0,98001,47.3523,-122.275,0,2
482000,1,484,2,1,289.56,1207.008,1,0,0,3,1941,0,98103,47.6885,-122.337,0,2
390000,7,840,3,1,377.952,1097.28,1.5,0,0,3,1902,0,98144,47.5986,-122.298,0,2
515000,6,840,4,2.5,975.36,1972.9704,2,0,0,3,2005,0,98059,47.5012,-122.15,0,2
437000,11,124,2,1.75,457.2,2072.64,1,0,0,4,1942,0,98117,47.7004,-122.371,0,3
460000,11,784,3,2.5,515.112,1563.9288,1,0,0,3,1941,1998,98126,47.5234,-122.38,0,2
380000,8,840,6,2,569.976,2124.1512,1,0,0,4,1968,0,98027,47.5342,-122.036,0,3
398000,7,156,4,2.5,859.536,1679.448,2,0,0,3,2005,0,98038,47.3477,-122.024,0,2
355000,11,356,3,1,487.68,1524.3048,1.5,0,0,5,1930,0,98125,47.7232,-122.289,0,4
210000,8,356,3,1,313.944,1396.8984,1,0,0,3,1967,0,98198,47.4231,-122.329,0,2
160000,6,156,2,1,252.984,1371.6,1,0,0,3,1920,0,98118,47.5248,-122.265,0,2
395000,9,124,3,2.25,542.544,2948.0256,1,0,0,3,1960,0,98133,47.7774,-122.35,0,2
364950,9,124,4,2.5,630.936,911.9616,2,0,0,3,2002,0,98058,47.4496,-122.12,0,2
675000,11,630,4,2.5,722.376,2950.1592,2,0,0,3,1984,0,98027,47.5631,-122.085,0,2
335000,9,156,3,2.5,350.52,208.1784,2,0,0,3,2013,0,98027,47.5323,-122.071,0,2
455000,11,156,3,1.5,420.624,2029.0536,2,0,0,3,1986,0,98034,47.7085,-122.217,0,2
1795000,11,56,5,3.25,1606.296,5252.3136,2,0,1,3,1977,2003,98040,47.5536,-122.228,2,2
489950,11,784,3,1.75,755.904,3293.0592,1,0,0,3,1976,0,98177,47.7721,-122.367,0,2
294570,1,356,3,1,347.472,2560.32,1,0,0,4,1960,0,98059,47.5022,-122.144,0,3
325000,11,156,2,1,341.376,1900.7328,1,0,0,4,1954,0,98155,47.763,-122.291,0,3
370000,4,380,4,2,615.696,2468.88,1.5,0,0,4,1946,0,98125,47.7307,-122.297,0,3
1265000,7,784,4,2.25,874.776,1828.8,1,0,0,5,1951,0,98112,47.6362,-122.282,0,4
321000,3,124,4,1,396.24,5741.2128,1,0,0,4,1941,0,98056,47.5029,-122.188,0,3
600000,9,840,2,2.5,734.568,31201.1568,1,0,0,4,1912,1989,98024,47.5629,-121.918,0,3
384000,11,840,3,2.5,469.392,476.7072,2,0,0,3,1998,0,98144,47.586,-122.313,0,2
720000,2,784,4,2.75,1027.176,2326.8432,1,0,2,5,1977,0,98056,47.5259,-122.204,1,4
310000,11,826,4,2.5,704.088,2250.6432,2,0,0,3,2010,0,98042,47.3737,-122.165,0,2
595000,11,840,3,1,475.488,1207.008,1.5,0,0,4,1907,0,98144,47.5936,-122.301,0,3
369950,11,124,4,2.5,624.84,1372.2096,2,0,0,3,2005,0,98059,47.5002,-122.15,0,2
359000,2,124,4,2.5,554.736,3451.86,1,0,0,3,1976,0,98166,47.4574,-122.361,0,2
445000,9,250,4,2.5,841.248,2608.4784,2,0,0,3,2001,0,98056,47.4802,-122.189,0,2
233000,1,156,4,2,649.224,2919.6792,1,0,0,4,1968,0,98001,47.3069,-122.271,0,3
1600000,4,484,4,3.5,1304.544,2920.8984,2,0,0,3,2005,0,98004,47.5979,-122.197,0,2
380000,1,528,4,2.5,762,3374.136,1,0,2,4,1964,0,98003,47.336,-122.334,1,3
825000,11,156,5,3,935.736,2582.8752,2,0,0,3,2011,0,98033,47.6852,-122.184,0,2
207500,11,124,3,1.75,402.336,3818.5344,1,0,0,4,1970,0,98042,47.3234,-122.142,0,3
322000,8,76,4,2.5,694.944,2194.56,2,0,0,3,1994,0,98030,47.3829,-122.207,0,2
402500,9,840,3,2.25,658.368,2907.792,2,0,0,3,1979,0,98028,47.7668,-122.243,0,2
1399950,10,840,4,2.75,1179.576,3062.0208,2,0,0,3,2005,0,98033,47.6651,-122.191,0,2
500000,9,484,4,2.5,789.432,2851.0992,2,0,0,4,1993,0,98011,47.7703,-122.193,0,3
265000,2,840,3,1.5,475.488,3197.0472,1,0,0,5,1961,0,98022,47.2048,-121.999,0,4
549000,1,484,4,1.75,393.192,932.688,2,0,0,4,1906,0,98103,47.6798,-122.348,0,3
476500,1,124,4,1.75,509.016,3108.96,1,0,0,3,1953,0,98118,47.5524,-122.267,0,2
440500,3,630,3,2.5,487.68,966.8256,2,0,0,3,2002,0,98053,47.6868,-122.042,0,2
407500,4,840,3,2.5,588.264,3188.208,2,0,0,3,1996,0,98059,47.4938,-122.161,0,2
292000,9,124,4,3,604.7232,1359.408,2,0,0,3,2012,0,98002,47.3532,-122.211,0,2
1550000,6,840,4,3.5,993.648,1524,2,0,0,5,1937,0,98105,47.6598,-122.273,0,4
625000,11,756,4,2,667.512,1103.9856,1.5,0,0,5,1925,0,98115,47.6887,-122.312,0,4
303500,6,484,6,4.5,1033.272,2194.56,2,0,0,3,2007,0,98118,47.5205,-122.288,0,2
535365,11,840,4,2.75,850.392,2124.1512,2,0,0,3,2012,0,98045,47.4836,-121.769,0,2
410000,8,484,3,2.5,530.352,1508.1504,2,0,0,3,2008,0,98053,47.6966,-122.025,0,2
299000,4,156,3,2.5,502.92,1440.18,2,0,0,3,2011,0,98038,47.3548,-122.055,0,2
470000,7,724,4,2.5,707.136,3670.4016,1,0,0,4,1975,0,98072,47.763,-122.16,0,3
422000,8,76,2,1,228.6,1219.2,1,0,0,4,1926,0,98118,47.5547,-122.272,0,3
610000,1,356,3,2.5,1048.512,5537.3016,2,0,0,3,1991,0,98023,47.2909,-122.342,0,2
1310000,2,356,2,2.25,1203.96,1200.3024,2,0,4,3,1991,0,98116,47.5912,-122.384,3,2
730000,4,840,4,2.75,1158.24,2927.9088,2,0,0,3,2008,0,98011,47.7368,-122.208,0,2
900000,1,484,3,2.5,868.68,3515.868,1,0,1,3,1952,2008,98155,47.748,-122.288,2,2
453000,8,484,4,2.5,762.6096,2531.6688,2,0,0,3,2013,0,98001,47.2953,-122.265,0,2
824000,1,484,2,1,368.808,2560.32,1,0,0,3,2000,0,98199,47.6503,-122.393,0,2
272000,1,484,3,2,420.624,2278.6848,1,0,0,3,1989,0,98001,47.3336,-122.272,0,2
399950,2,76,3,2.25,414.528,317.2968,2,0,0,3,2006,0,98117,47.6925,-122.375,0,2
257000,9,156,3,1.75,405.384,11136.4776,1,0,0,4,1989,0,98092,47.3126,-122.129,0,3
235000,3,124,2,1,387.096,916.8384,1,0,0,4,1923,0,98118,47.5351,-122.279,0,3
1070000,9,356,3,3,896.112,1408.7856,2,0,0,4,1988,0,98105,47.6641,-122.293,0,3
255000,11,250,2,1.75,594.36,2499.36,1,0,0,3,1975,0,98023,47.3161,-122.382,0,2
417000,1,840,3,2.75,554.736,16120.5672,2,0,0,3,1991,0,98070,47.501,-122.463,0,2
200000,11,124,3,1.5,347.472,2542.032,1,0,0,3,1960,0,98168,47.4773,-122.28,0,2
410000,1,840,3,2.5,597.408,1341.12,2,0,0,3,2006,0,98065,47.5384,-121.889,0,2
789888,2,124,5,3.5,1005.84,2395.728,2,0,0,3,2001,0,98006,47.5463,-122.192,0,2
268500,11,156,2,1.5,393.192,533.0952,1,0,0,3,1969,0,98008,47.6118,-122.116,0,2
630000,11,76,4,2,813.816,987.552,1.5,0,0,4,1930,0,98144,47.5841,-122.294,0,3
430000,2,840,2,2.25,316.992,462.0768,2,0,0,3,2008,0,98122,47.6037,-122.307,0,2
613200,11,156,3,2.75,624.84,1011.936,1.5,0,0,4,1927,0,98105,47.6719,-122.301,0,3
323000,10,840,4,2.75,609.6,2768.4984,2,0,0,4,1992,0,98038,47.3511,-122.058,0,3
455000,1,124,3,1.75,536.448,3465.8808,1,0,0,5,1959,0,98155,47.7616,-122.273,0,4
287000,3,76,4,2.5,810.768,1244.1936,2,0,0,3,2010,0,98042,47.3414,-122.055,0,2
605000,1,356,4,2.25,765.048,9626.8032,2,0,0,4,1979,0,98074,47.6153,-122.054,0,3
225000,4,643,3,1.5,417.576,2743.2,1,0,0,3,1962,0,98168,47.4973,-122.328,0,2
314000,3,156,3,1.75,411.48,66401.2896,1,0,0,3,1953,0,98022,47.2628,-122.03,0,2
265000,10,826,3,2.5,466.344,1828.8,2,0,0,4,1991,0,98038,47.3487,-122.036,0,3
270000,11,643,3,2.25,533.4,2560.32,1,0,0,3,1965,0,98188,47.4571,-122.272,0,2
925000,8,840,5,3,826.008,1280.16,2,0,0,3,1919,2014,98115,47.6754,-122.307,0,2
375000,11,840,3,1.75,405.384,2870.3016,1,0,0,5,1936,0,98125,47.7231,-122.301,0,4
