precio,tcons,recamaras,tterreno,numban,condicion
410000,600.456,4,3200.4,2,3
819000,649.224,3,1874.52,3.5,5
735000,454.15200000000004,3,369.4176,2.25,3
760000,1005.84,4,50452.934400000006,2.5,3
491950,637.032,3,3271.4184,2.25,3
860000,573.024,4,1133.856,1.75,4
341000,423.672,3,1467.3072,1,3
412000,573.024,3,1753.2096000000001,1.75,4
160000,411.48,3,2651.76,1,3
263000,481.584,3,2800.1976,1.75,3
740000,557.784,3,1219.2,1.5,4
308000,710.1840000000001,4,1403.9088000000002,2.5,3
318500,542.544,4,2240.28,2,5
1000000,795.528,4,998.8296,2.5,5
279000,402.336,3,1752.6000000000001,1,3
587100,362.71200000000005,2,2123.5416,1,3
725000,743.712,4,2146.4016,2.75,4
470000,676.6560000000001,3,2987.04,2.25,3
725500,850.392,4,22706.076,2.5,3
317000,466.34400000000005,3,2331.7200000000003,1.75,4
404500,243.84,2,1548.384,1,3
1325000,868.6800000000001,4,1463.04,3.25,5
390000,545.592,4,14401.800000000001,2.75,3
402500,301.752,3,3277.2096,1,4
595000,265.176,2,1463.04,1.5,3
295000,563.88,4,2030.8824000000002,2.5,3
215000,496.824,4,2438.4,1.75,3
269000,234.696,2,2624.9376,1,3
655000,1042.416,4,10090.7088,3.5,3
371000,597.408,4,28811.22,1,3
687500,746.76,3,2858.1096000000002,1.75,4
509950,600.456,3,2789.8344,2.5,3
160000,505.968,2,688.2384000000001,2.5,3
95000,326.136,2,6233.160000000001,1,2
290000,579.12,4,3337.56,2.25,4
202200,405.384,2,658.0632,1.75,4
625000,667.5120000000001,4,4163.568,1.5,3
440000,832.104,5,1828.8000000000002,3,3
439000,240.792,1,731.52,1,3
369000,408.432,3,451.10400000000004,2,3
1031000,1252.728,3,10893.856800000001,2.5,3
283000,530.352,3,1599.2856000000002,1,3
265000,326.136,3,1463.04,1,3
299000,624.84,4,7924.8,2.25,4
290000,457.20000000000005,3,2280.5136,2.25,4
555000,929.6400000000001,4,25226.467200000003,1.5,3
539950,886.9680000000001,4,2743.2000000000003,2.75,4
448000,780.288,4,2520.696,1.75,3
615000,762,4,3066.8976000000002,2.25,3
645000,377.952,2,1524,1,3
669950,710.1840000000001,3,592.5312,3,3
1850000,1121.664,5,1847.0880000000002,3.25,5
650000,588.264,4,1211.8848,2,4
901000,923.5440000000001,4,5608.320000000001,2.75,3
455000,359.66400000000004,3,284.0736,2.5,3
1055000,911.3520000000001,3,57866.8896,3.25,4
395000,448.05600000000004,3,3086.1000000000004,2,4
425000,326.136,2,2019.3000000000002,1,3
375000,316.992,3,2987.04,1,4
279500,491.6424,4,1322.2224,2.5,3
205000,569.976,3,950.3664,2.5,3
950000,762,4,6096,2.75,4
180250,274.32,2,2926.08,0.75,3
255000,408.432,3,1865.3760000000002,1,4
525000,451.10400000000004,2,13302.996000000001,1.5,3
510000,249.936,2,1281.9888,1,3
510000,731.52,3,3131.82,1.5,4
682000,859.5360000000001,4,2441.1432,2.75,3
1275000,1781.2512000000002,4,3281.4768000000004,3.5,3
500000,475.488,3,352.34880000000004,2,3
325000,585.216,4,3536.5944000000004,2.25,4
485000,640.08,4,2708.4528,2.5,4
238000,228.60000000000002,2,1975.104,1,3
273500,609.6,3,4652.772,1.5,3
395000,542.544,4,3275.9904,2.25,4
760000,694.9440000000001,3,3884.9808000000003,2.5,4
333500,669.3408000000001,3,2278.38,2.5,3
429500,502.92,3,2216.5056,2.75,4
782000,1069.848,4,7499.2992,2.5,3
251000,502.92,3,2417.0640000000003,2,4
625700,783.336,3,48726.852,2,5
610000,1063.752,5,7132.320000000001,3.25,4
1700000,1167.384,4,2731.9224,3.5,3
300000,390.144,3,3894.1248,1.75,4
334950,679.7040000000001,4,1676.4,2.5,3
290000,670.5600000000001,3,1292.352,2.5,3
248000,359.66400000000004,3,2117.4456,1,4
761000,624.84,3,615.696,3.5,3
455000,381,3,2439.6192,1.5,3
319502,490.728,3,11797.893600000001,1.75,3
345000,435.86400000000003,3,1280.16,2,4
310000,463.29600000000005,3,1981.2,1,3
220000,249.936,3,1584.96,1,4
563500,667.5120000000001,4,1506.9312,2.5,3
855000,880.8720000000001,4,1801.6728,3.5,3
218000,347.47200000000004,3,1485.9,1.5,5
275000,502.92,3,2346.96,1.75,4
825000,1194.816,4,3379.0128,3.5,3
515000,405.384,2,380.6952,2.5,3
480000,679.7040000000001,4,3413.76,2.25,4
255000,576.072,3,2229.3072,2.25,3
950968,981.456,5,1548.6888000000001,3.5,3
975000,1014.984,4,5344.0584,3.25,3
750000,1014.984,5,3781.9584,2.75,3
635000,423.672,2,345.03360000000004,2.5,3
605000,536.448,3,644.3472,3,3
650000,451.10400000000004,3,658.0632,2.5,3
625500,658.368,2,2267.4072,1,4
1037000,1392.9360000000001,5,3107.1312000000003,3.75,3
920000,679.7040000000001,5,1341.1200000000001,3,3
889000,1240.536,4,3345.4848,3.5,3
1000000,877.8240000000001,3,1143,3,3
875000,768.096,3,1143,2.5,4
1110000,1267.968,3,9691.4208,4,3
280000,411.48,3,2302.1544,1,3
464950,499.872,4,1828.8000000000002,2.5,3
490000,292.608,3,1752.6000000000001,1,3
763000,563.88,4,1337.4624000000001,1.75,5
1250000,1069.848,5,1462.4304,3.5,3
435000,441.96000000000004,4,2682.2400000000002,1,4
436110,539.496,3,376.428,2.5,3
369000,932.6880000000001,4,8306.104800000001,2.5,3
366750,478.8408,3,614.7816,3,3
639500,612.648,3,2460.3456,1.75,4
455000,542.544,4,911.9616000000001,2.5,3
352000,499.872,3,3368.04,2.25,4
851000,1085.088,3,32701.992000000002,2.5,3
435000,228.60000000000002,2,4974.6408,0.75,3
602500,941.832,2,14339.0112,2.5,4
248000,563.88,4,1986.9912000000002,3.5,3
810000,1060.704,4,18056.961600000002,2.5,3
556000,615.696,3,1097.28,2.25,3
512500,579.12,3,2317.6992,2.5,3
430000,463.29600000000005,2,484.0224,2.5,3
610000,1216.152,5,1170.1272000000001,2.5,4
1298000,850.392,4,3086.1000000000004,3.5,5
299950,475.488,4,9539.9352,1.75,4
530000,472.44,3,1121.664,1.75,3
785000,1371.6000000000001,3,6665.976000000001,3.5,3
1125000,917.4480000000001,6,1328.928,3.75,3
332000,292.608,1,804.672,1,3
371025,466.34400000000005,3,2720.34,2,3
294999,505.968,4,2974.848,2.5,3
269900,466.34400000000005,4,2667,1.75,4
420000,694.9440000000001,5,3145.2312,2.75,3
950000,1024.1280000000002,4,3519.8304000000003,2.5,3
585000,880.8720000000001,4,2080.26,2.75,3
815000,691.8960000000001,3,3654.2472000000002,2,4
490000,710.1840000000001,4,1065.8856,3,3
1080000,1185.672,3,2199.4368,2.75,3
2288000,1243.584,4,5596.7376,2.5,4
1087500,719.3280000000001,2,3456.4320000000002,2,3
228950,365.76,3,2769.108,1.75,4
299950,487.68,3,2996.184,2.5,4
336000,673.6080000000001,4,3566.1600000000003,2.25,4
397000,490.728,2,1250.8992,1.75,3
269950,463.29600000000005,3,2657.856,2.5,3
210000,280.416,3,2015.3376,1,3
430000,438.91200000000003,3,2231.136,2.5,5
440000,594.36,3,6018.8856000000005,1.75,3
269900,530.352,3,2948.0256,2.25,4
319950,621.1824,4,2329.5864,2.5,3
219950,301.752,2,1965.3504,1,3
430000,481.584,3,1524,1.5,3
658500,429.76800000000003,2,1554.7848000000001,1,3
968933,1255.776,4,2226.2592,3.5,3
487500,856.488,4,1919.0208,2.5,3
615000,646.176,4,1133.856,2.5,3
435000,438.91200000000003,3,411.48,3,3
835000,996.696,4,1837.0296,3.25,3
540000,722.3760000000001,3,5015.484,2.5,5
2300000,1618.488,7,2687.1168000000002,4.75,3
590000,713.2320000000001,4,2734.3608,2.5,3
870000,978.408,3,2630.424,2.5,4
425000,408.432,3,3053.4864000000002,2.5,4
1038000,1149.096,4,3320.1864,2.5,3
460000,502.92,3,2229.0024000000003,2.25,3
320000,624.84,4,2567.6352,2.5,4
615750,652.272,4,1938.528,2,3
320000,554.736,3,5364.4800000000005,2,5
348140,627.888,2,3316.224,1.5,3
636230,865.6320000000001,4,1915.3632,2.5,3
405000,536.448,3,1632.2040000000002,1.75,3
760000,911.3520000000001,4,1609.344,2.5,3
360000,649.224,5,2167.4328,2.5,3
349000,408.432,3,350.82480000000004,3.25,3
359950,746.76,5,2874.8736000000004,2.25,3
320000,460.24800000000005,3,9200.388,1.75,3
415000,268.224,2,1389.2784000000001,1,3
618000,384.048,4,1243.584,1,4
434000,505.968,3,2530.1448,1.75,5
400000,432.81600000000003,4,1485.9,1,3
505000,435.86400000000003,2,366.0648,2.5,3
459000,688.8480000000001,4,2957.4744,1.75,2
240000,432.81600000000003,4,1640.4336,1.75,5
775000,969.264,4,2331.7200000000003,4,3
353500,243.84,2,2674.6200000000003,1,3
209950,335.28000000000003,3,1684.02,1.75,5
740000,670.5600000000001,3,914.4000000000001,2.5,3
815000,554.736,4,1371.6000000000001,1.75,3
231200,426.72,3,2688.6408,2,3
268950,402.336,3,2468.88,1,3
543000,627.888,4,2575.8648000000003,2.5,3
390000,502.92,3,2644.4448,1.5,4
407185,566.928,3,14653.5648,1.75,4
490000,505.968,3,2501.7984,1.75,4
359950,603.504,3,2377.44,2.5,3
345000,313.944,3,2124.1512000000002,1.5,4
589000,423.672,3,1536.192,1.5,3
230000,384.048,2,3108.96,2,3
365000,280.416,2,2011.68,1,4
208417,256.03200000000004,2,1280.16,1,3
375000,524.256,4,734.568,2,3
291000,481.584,4,2021.7384000000002,2.5,4
348500,569.976,4,2308.86,1.75,3
608000,524.256,3,1595.3232,2.25,3
676000,816.864,3,12741.8592,2.25,3
1250000,630.936,3,1506.9312,2.5,3
432500,728.472,3,1961.3880000000001,2.5,3
830000,771.144,6,2743.2000000000003,3,3
288000,429.76800000000003,3,12344.400000000001,1,4
952000,841.248,3,1371.6000000000001,3.5,3
950000,1158.24,4,3718.5600000000004,2.75,4
250000,326.7456,3,1322.5272,1.5,3
215000,579.12,4,2926.08,2.25,4
485000,996.696,5,1868.1192,2.5,3
380000,688.8480000000001,4,2194.56,1.75,5
398000,859.5360000000001,4,1679.448,2.5,3
990400,640.08,3,1248.7656,2.5,3
1265000,682.7520000000001,3,1724.2536,1.75,4
340000,573.024,5,1150.3152,1,3
438000,542.544,3,2944.368,1.75,3
230000,420.624,3,3082.1376,1,4
445000,530.352,3,6732.7272,2.5,4
447000,426.72,3,2057.4,1.75,3
579000,755.904,4,1828.8000000000002,1.5,3
390000,658.368,3,30006.036,1.75,3
210000,316.992,3,2734.056,1,4
378000,298.704,2,259.99440000000004,1.5,3
1260000,822.96,2,2202.1800000000003,1.5,3
700000,844.296,4,27218.0304,2.5,3
245500,435.86400000000003,2,2981.5536,1.5,3
1595000,1415.796,4,2364.3336,4.25,3
135000,252.984,3,2926.08,1,3
287500,536.448,3,2178.4056,2,4
499900,719.3280000000001,4,2331.7200000000003,2.25,3
380500,429.76800000000003,3,2393.8992000000003,1,4
525000,731.52,4,3069.3360000000002,2.5,3
707000,929.6400000000001,5,4027.0176,2.5,4
430000,551.688,4,2194.56,1.5,3
875000,515.1120000000001,3,3228.4416,2.5,3
355000,493.776,2,1109.472,1.75,3
270000,344.42400000000004,3,2414.016,1,3
415000,414.528,3,547.116,1.5,3
290000,493.776,3,2368.9056,2.25,4
543200,859.5360000000001,6,4754.88,2.25,5
251000,371.856,3,2209.8,1.75,3
751000,871.7280000000001,5,1609.344,2.75,3
1216000,972.312,4,2646.8832,2.5,5
449950,475.488,3,1243.584,2,3
1710000,1399.0320000000002,5,4475.988,4.5,3
290000,633.984,3,1471.5744,2.5,3
850000,417.576,3,1173.48,1.75,5
1184000,975.36,4,2286,2.5,5
547000,524.256,4,853.44,1,4
120000,301.752,2,12181.0272,1,2
329900,683.3616000000001,3,1522.476,2.5,3
599990,816.864,3,2792.5776,2.25,3
417000,701.0400000000001,4,2346.96,2.25,3
540000,624.84,3,2919.984,1.75,3
808000,762,4,2702.3568,2.25,4
274500,441.96000000000004,3,1234.44,2.25,3
861990,1095.756,5,1718.7672,2.75,3
673000,862.5840000000001,3,1065.5808,2.75,3
329950,585.216,4,1402.0800000000002,2.5,3
270000,563.88,4,2240.28,1.75,3
193000,292.608,3,3279.9528,1,4
435000,502.92,2,1556.3088,1,3
495000,682.7520000000001,3,4050.1824,1.5,3
432500,966.8256,4,1534.0584000000001,2.5,3
480000,484.632,3,436.16880000000003,2.5,3
1650000,972.312,4,4542.7392,2.75,4
780500,536.448,5,1299.6672,1,3
787500,481.584,4,2859.6336,1.75,3
785000,911.3520000000001,4,2857.1952,2.5,3
353500,624.84,4,1219.2,3,3
258000,691.8960000000001,3,2743.2000000000003,1.75,4
639950,542.544,2,1377.6960000000001,1.75,5
455000,487.68,3,2386.2792,2.5,3
213000,365.76,3,16861.8408,1.75,5
487000,448.05600000000004,2,772.0584,2.5,3
610000,640.08,4,2682.2400000000002,2.5,5
370000,469.392,4,2908.0968000000003,1,4
380000,585.216,3,2674.6200000000003,1.75,3
1135000,1027.1760000000002,4,3231.4896000000003,2.5,3
525000,874.7760000000001,3,8077.200000000001,1.75,3
578000,646.176,3,3314.7000000000003,1.75,3
215000,350.52000000000004,3,2304.288,1,4
1315000,969.264,4,1860.804,2.25,3
550000,1274.064,4,10719.5112,3,3
1600000,1121.664,4,1524,2.75,3
1300000,1057.656,4,1267.968,2.5,3
780000,1313.688,6,3048,4.25,3
199000,438.91200000000003,4,2888.5896000000002,2,3
1045000,801.624,4,1219.2,2.25,5
532500,405.384,3,1524,1.75,4
492000,515.1120000000001,3,450.79920000000004,2.5,3
404500,387.096,2,1127.76,1,3
700000,743.712,4,2880.36,2.25,3
415000,521.208,3,1499.616,2.5,3
865000,929.6400000000001,3,3827.6784000000002,2.5,3
1095000,1246.632,5,3916.6800000000003,3,4
727500,377.952,2,2779.4712,2,4
249900,170.68800000000002,2,2304.288,1,3
245000,612.648,4,2304.5928,1.5,4
693000,646.176,3,4158.6912,2.25,4
570000,725.4240000000001,4,11108.740800000001,2.25,4
304500,618.744,4,1585.5696,2.5,3
302495,670.5600000000001,3,2194.8648000000003,2.5,3
360000,445.00800000000004,4,1170.432,1,3
1755000,1176.528,4,20712.0744,4,4
804000,798.576,4,1542.288,2.5,3
680000,822.96,4,11408.9688,2.5,4
430000,478.536,4,2331.7200000000003,1.75,3
279000,630.936,3,2377.44,2.25,3
499900,640.08,3,1558.1376,2.5,3
588000,661.416,4,1752.6000000000001,1.75,3
765000,457.20000000000005,3,1557.8328000000001,1.5,5
722080,1121.664,3,2331.7200000000003,3.25,3
334998,548.64,2,1579.4736,1,3
645000,646.176,3,60044.076,2.5,3
685000,679.7040000000001,3,2608.4784,1.5,3
1400000,1432.5600000000002,5,6804.964800000001,4,3
289571,408.432,3,7668.768,1.5,3
545000,576.072,4,2197.608,2.25,3
505000,451.10400000000004,4,3863.34,1,4
909950,929.6400000000001,5,2734.6656000000003,3.75,3
480000,822.96,4,2956.56,2.5,3
252000,396.24,3,2494.4832,1,3
792000,685.8000000000001,3,5873.496,2.5,3
402000,368.808,2,1706.88,1,3
323000,679.7040000000001,4,15268.6512,2.75,4
950000,518.1600000000001,3,2453.6400000000003,1.5,3
861111,1112.52,4,2161.032,2.5,3
500000,902.2080000000001,4,1532.2296000000001,2.5,3
810000,993.648,4,1709.3184,2.5,3
397000,438.91200000000003,4,2340.864,2,3
417250,489.5088,3,442.56960000000004,2.25,3
350000,307.848,3,2852.9280000000003,1,3
435000,652.272,4,1937.0040000000001,2.25,3
530000,746.76,4,4572.609600000001,2.75,5
315000,396.24,3,1137.2088,2,3
499000,515.1120000000001,3,436.47360000000003,3.5,3
585000,740.664,4,1446.8856,2.5,3
7062500,3060.192,5,11376.66,4.5,3
235000,560.832,3,2955.6456000000003,1.75,4
249000,304.8,3,5853.3792,1,3
821000,841.248,3,2583.4848,2.75,4
527000,914.4000000000001,6,2560.6248,3.5,3
504058,886.9680000000001,4,2275.9416,2.75,3
1079000,1463.04,4,3879.1896,3.25,3
615000,448.05600000000004,3,351.12960000000004,3.25,3
294000,259.08000000000004,2,1600.2,1,4
499100,493.776,3,1556.9184,1.5,3
430000,515.1120000000001,3,2958.9984,1.5,5
290000,341.37600000000003,2,66385.44,1,3
370500,545.592,4,1865.3760000000002,2.5,3
330000,646.176,6,2100.9864000000002,3.25,4
925000,1109.472,4,18314.2128,3.25,3
673200,1274.064,5,2609.3928,3,3
888000,381,3,2654.808,1.5,4
530000,646.176,3,12349.886400000001,2.25,3
339950,408.432,3,3108.96,2,3
437500,384.048,3,342.90000000000003,2.5,3
236000,396.24,3,1797.7104000000002,1,3
359999,981.456,4,2346.96,2.25,4
196500,399.288,3,2133.6,2,4
615000,579.12,3,1153.0584000000001,1.75,5
733000,938.784,4,1820.8752000000002,3.5,3
750000,640.08,4,1036.3200000000002,1.75,5
775000,819.912,3,31865.0112,3.5,3
314000,219.45600000000002,2,1499.616,1,3
1250000,847.344,3,1467.612,2.75,3
277500,505.968,4,2189.6832,2.25,3
465000,460.24800000000005,3,563.88,3.25,3
450000,682.7520000000001,3,1024.1280000000002,2.75,3
330000,722.3760000000001,3,2774.2896,2.5,3
337000,426.72,3,1828.8000000000002,1.75,4
95000,243.84,2,2606.04,1,3
520000,551.688,3,5633.6184,1.5,3
419900,441.96000000000004,3,2133.6,1.5,3
383000,624.84,4,1509.6744,2.5,3
919990,1207.008,5,1936.0896,3.25,3
1031000,643.128,4,2044.5984,1.75,3
1580000,1146.048,4,3328.416,3.25,5
350000,499.872,3,3177.2352,2.5,3
500000,362.71200000000005,3,1447.8000000000002,1.5,3
326000,588.264,3,1055.2176,2.25,3
699188,990.6,4,1669.6944,3.25,3
740000,829.056,5,3491.1792,3.5,3
385000,554.736,4,2164.6896,2,3
419000,1008.888,3,6430.0608,2.5,3
321000,740.664,4,1635.5568,2.5,3
557500,1021.08,3,1531.6200000000001,3.5,3
249000,496.824,4,2563.368,1.75,5
399950,426.72,3,1341.1200000000001,2.5,3
517500,551.688,3,1320.3936,2.5,3
730000,1115.568,4,45805.9536,2.75,3
589950,509.016,3,411.48,2.75,3
330000,725.4240000000001,4,37197.182400000005,2.25,4
154200,399.288,4,2633.472,1,3
415000,475.488,3,1371.6000000000001,1,3
230000,347.47200000000004,3,2937.9672,1,4
349000,667.5120000000001,4,2223.2112,2.5,3
328000,722.3760000000001,4,1981.2,2.5,3
533000,509.016,3,1243.584,1,3
1230000,926.5920000000001,4,2133.6,2.5,3
899000,722.3760000000001,4,1828.8000000000002,2.25,3
315000,670.5600000000001,4,2615.184,2.75,3
325000,320.04,2,1463.04,1,4
269950,505.968,3,2134.5144,2.25,3
545000,633.984,4,2592.0192,2.5,3
280000,573.024,4,1916.5824,1,3
635000,734.568,4,2154.6312000000003,2.5,3
555000,716.2800000000001,4,1889.76,1.75,4
795000,554.736,3,2291.1816,2.75,3
345000,670.5600000000001,4,4114.1904,2.75,3
335000,731.52,5,1386.2304000000001,2.5,3
246000,542.544,3,7260.0312,1.5,3
399000,286.512,2,1463.04,1,4
400000,722.3760000000001,4,1125.3216,3.5,3
780000,780.288,2,762,2.5,5
380000,377.952,3,2624.6328000000003,1.75,4
508000,249.936,2,1536.192,1,3
750000,499.872,3,1986.0768,1,4
555000,716.2800000000001,4,1812.3408000000002,1.75,3
717000,774.192,4,1292.6568,2.5,3
470000,707.1360000000001,4,3670.4016,2.5,4
370000,676.6560000000001,5,1580.3880000000001,3,3
250000,286.512,1,26554.176000000003,0.75,3
2480000,1618.488,4,5153.863200000001,5,3
625000,673.6080000000001,3,4937.76,1.75,3
550000,502.92,3,975.36,1.75,3
680000,960.12,4,1882.14,3,3
1125000,944.88,6,2858.4144,4.25,3
400000,417.576,3,2950.464,1.75,4
427500,740.664,4,990.2952,2.5,3
515000,499.872,2,1584.96,1,4
240000,362.71200000000005,3,3139.1352,2,3
515000,853.44,4,6513.576,2.5,3
332500,487.68,3,2436.876,2,3
269950,683.9712000000001,3,1243.2792000000002,2.5,3
602000,740.664,4,4267.2,1.75,4
413000,694.9440000000001,3,42486.6816,1.75,3
655000,868.6800000000001,6,2011.68,5,3
605000,984.504,3,2918.7648,2.75,4
437000,646.176,5,41929.812000000005,2,3
449000,505.968,3,2955.6456000000003,1.75,4
308000,496.824,3,3497.5800000000004,1.75,4
554000,582.168,3,2743.5048,2,4
810000,856.488,4,3234.8424,2.5,3
1387800,755.904,3,1676.4,3,3
575000,743.712,4,2468.88,1.75,4
275000,484.632,3,2362.2000000000003,3,3
245000,652.272,4,2682.2400000000002,2.25,4
340000,481.584,3,2532.2784,1,3
345000,381,3,2197.608,1,4
322000,292.608,3,3103.1688000000004,1,3
348000,454.15200000000004,3,755.2944,2.5,3
400000,359.66400000000004,3,2297.2776,1,3
137000,396.24,3,3086.1000000000004,1,4
335750,731.52,3,2212.848,3,3
525000,835.152,4,3689.9088,2.5,3
930000,749.808,3,1292.352,1.75,4
259875,670.5600000000001,5,1905,2.5,3
265000,576.072,3,1855.6224000000002,2.5,3
670000,527.304,3,1036.3200000000002,1.75,5
704300,545.592,4,1243.584,1.5,5
387000,762,4,2343.9120000000003,1.75,3
672000,542.544,3,502.0056,2.5,3
650000,993.648,4,1626.1080000000002,2.75,3
352499,377.952,2,214.88400000000001,2.25,3
753000,935.7360000000001,3,68111.5224,2.5,3
370000,228.60000000000002,2,615.696,1,3
330000,472.44,2,132770.88,2,2
1039000,1039.3680000000002,4,1524,1,5
552500,746.76,3,1091.7936,2.5,3
2400000,1261.872,4,6319.7232,3.25,3
960000,926.5920000000001,5,3126.3336,2.75,3
850830,630.936,3,4035.8568,2.5,5
418000,371.856,4,3224.784,1.5,3
659500,798.576,4,5596.7376,3,4
279000,670.5600000000001,4,2346.96,2,3
330000,743.712,4,2240.28,1.75,3
425000,594.36,3,1734.0072,2.5,3
305000,481.584,3,2262.8352,1,3
510000,432.81600000000003,3,377.0376,2.5,3
594950,829.056,4,3049.8288000000002,2.5,3
659950,1069.848,4,2865.1200000000003,2.75,3
282500,438.91200000000003,2,3416.808,1.75,4
891000,710.1840000000001,4,1524,2,5
494500,1146.048,4,2683.4592000000002,3,3
425000,627.888,4,2602.992,2.25,4
152000,274.9296,3,3189.4272,1,3
169500,240.792,2,2270.76,1,4
1450000,944.88,4,1188.72,3.25,5
265000,426.72,5,2615.184,4,5
465000,978.408,5,2194.56,4,3
340000,323.088,2,14719.401600000001,0.75,5
350000,743.712,3,5691.8352,2.5,4
665000,384.048,3,7482.84,1,4
617000,582.168,3,1367.9424000000001,2.5,3
998500,478.536,2,1341.1200000000001,1,4
529900,923.5440000000001,5,2874.264,2.25,4
969500,633.984,3,922.0200000000001,3.25,4
665000,954.024,4,2310.9936000000002,2.5,3
780000,505.968,5,1219.2,2.5,5
470000,557.784,3,11937.492,2.25,5
570000,545.592,2,1146.048,1,4
560000,414.528,4,1772.1072000000001,1,2
359950,774.8016,4,1865.3760000000002,2.5,3
339300,295.656,3,3048,2,5
445000,460.24800000000005,2,609.9048,1.5,4
258900,426.72,3,3180.8928,2.25,4
325000,576.072,3,2331.7200000000003,1.5,5
327500,637.032,3,3665.8296,2.5,3
495000,588.264,4,2048.2560000000003,1.75,3
750000,1045.464,4,4238.8536,2.75,3
185000,344.42400000000004,3,2133.6,1.75,3
3200000,1389.8880000000001,3,4073.0424000000003,3.25,3
200000,426.72,2,2926.08,1,4
1285000,743.712,3,2804.1600000000003,2.25,4
240000,496.824,3,2880.36,1.75,4
600000,682.7520000000001,3,2838.9072,2.25,3
518000,740.664,4,3557.016,3,4
197000,414.528,4,3406.1400000000003,1,3
325000,374.904,2,322.4784,2.25,3
235000,399.288,3,4578.7056,1,3
273000,374.904,3,3535.9848,2.25,4
196000,371.856,3,2047.9512000000002,1,3
685000,579.12,5,2390.5464,2.5,5
400000,676.6560000000001,3,1524,2.75,3
1700000,1161.288,5,2852.9280000000003,2.75,3
205000,530.352,2,1554.48,1.75,3
1165000,1194.816,4,1371.6000000000001,3.75,3
322000,374.904,3,2944.368,1,3
970000,1350.2640000000001,4,22664.3184,2.75,3
625000,984.504,4,3028.188,2.25,3
790000,1636.776,4,21289.670400000003,3,3
396000,192.024,1,1569.72,1,4
285000,402.336,3,291.084,2.5,3
865000,1085.088,4,4261.4088,2.5,3
675000,579.12,4,2682.2400000000002,1.75,3
445000,911.3520000000001,4,1945.5384000000001,2.5,3
725000,856.488,3,1920.24,2.5,3
600000,399.288,3,1524,1,3
276200,417.576,2,1370.076,1.75,4
605000,688.8480000000001,3,5216.3472,2.25,3
428000,411.48,2,1188.72,2,3
580000,865.6320000000001,4,1910.4864,2.5,3
566000,505.968,3,3090.672,2.25,4
155000,277.368,2,1899.5136,1,3
200000,320.04,3,1524,1,4
498000,347.47200000000004,2,2524.3536,2,3
585000,563.88,3,2357.628,1.75,4
124740,408.432,3,4754.88,1,4
193000,359.66400000000004,3,2757.8304000000003,1.5,3
492000,856.488,4,3304.032,3.75,4
4668000,2938.272,5,3983.1264,6.75,3
425000,545.592,3,3111.7032000000004,2.25,3
620000,746.76,4,16881.9576,2.5,3
309620,566.928,3,1136.904,2.5,3
675750,844.296,4,3131.5152000000003,2.5,3
602000,737.616,4,11521.44,1.75,4
638150,661.416,4,2217.42,2.5,3
310000,475.488,3,25093.5744,1.75,3
450000,466.34400000000005,3,232.25760000000002,2.5,3
242000,481.584,3,1858.9752,1.75,5
297000,441.96000000000004,3,2304.8976000000002,2.25,3
760000,865.6320000000001,4,4131.2592,3,4
1288000,1127.76,4,4015.7400000000002,3.5,4
205500,274.32,2,1950.72,1,5
335000,313.944,2,324.9168,1.75,3
738515,1024.1280000000002,5,2804.1600000000003,2.75,3
169950,359.66400000000004,3,2996.7936,1,3
825000,697.9920000000001,4,1920.24,1,4
450000,505.968,3,3123.2856,2.25,5
845000,524.256,5,3039.4656,2,4
1060000,1173.48,4,2468.88,3.5,3
155000,295.656,3,2560.32,1.5,3
540000,914.4000000000001,4,1667.5608,2.5,3
483000,371.856,4,1152.144,1.5,3
1419000,1225.296,5,1371.6000000000001,3.25,3
550000,777.24,4,12027.408000000001,1.75,3
315000,256.03200000000004,2,1550.5176000000001,1,3
234950,460.24800000000005,3,2789.8344,2,4
158000,301.752,3,2720.34,1.5,4
305000,640.08,3,2080.26,2.5,3
355000,161.544,1,10143.1344,0.75,4
367777,652.272,5,1809.5976,3,3
661000,591.312,3,2498.1408,2.5,3
680000,627.888,3,777.5448,2.5,3
345000,585.216,3,2948.0256,2.25,4
244000,457.20000000000005,3,2278.38,1.75,4
370000,719.3280000000001,2,32263.08,1,2
210750,560.832,4,2156.7648,1.5,3
775000,445.00800000000004,3,1889.1504,1,4
387000,307.848,2,288.9504,1.5,3
230000,268.224,3,2753.868,1,4
499000,515.1120000000001,3,1478.5848,2.5,3
277500,518.1600000000001,4,3672.2304000000004,2,3
402500,393.192,3,1219.2,1,3
716528,533.4,3,1645.92,1.5,4
350000,707.1360000000001,5,2560.32,3,3
562000,851.916,5,4602.7848,3,3
3075000,1386.8400000000001,4,5681.776800000001,5,3
223000,338.32800000000003,3,2204.0088,2,4
709050,829.056,4,2743.2000000000003,3.5,3
475000,755.904,3,1609.344,1.5,5
445000,719.3280000000001,4,24960.6816,2.5,3
640000,627.888,4,2995.5744,1.75,4
248000,240.792,1,3657.6000000000004,1,3
246000,524.256,4,2272.284,1.75,4
274000,426.72,3,2549.3472,1.75,4
425000,490.728,3,44079.8712,1.75,3
432500,448.05600000000004,3,2240.28,1.75,3
3278000,2084.832,2,3048,1.75,3
720000,417.576,3,606.552,1.75,3
558000,963.168,4,2705.4048000000003,3.25,3
474950,618.744,4,4693.92,1.75,3
275000,539.496,4,2238.7560000000003,1,3
564000,652.272,5,2651.76,2.25,3
815000,905.2560000000001,4,4535.424,1.75,5
